Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
snav_tcontact_other44,short_navigation_form,,text,"If Other, please specify:",,,,,,,[snav_tcontact44] = '9',y,,,,,
snav_content44,short_navigation_form,,checkbox,Content.<br>(check all that apply),"1, Appt. rescheduling | 2, Appt. reminder | 3, Provide crisis intervention | 4, Provide general HIV education | 5, Provide info about HIV meds | 6, Provide psychoeducation | 7, Relationship building | 8, Refer/ make appt. for HIV medical care | 9, Refer/ make appt. for non-HIV medical care | 10, Refer/ make appt. for social services | 11, Refer/ make appt. for SU treatment | 12, Refer/ make appt. for MH treatment | 13, Refer/ make appt. for educational or employment opportunities | 14, Collateral contact | 15, Accompany client to appt. | 16, Other",,,,,,[snav_contact44] = '1',y,,,,,
snav_content_other44,short_navigation_form,,text,"If Other, please specify:",,,,,,,[snav_content44(16)] =  '1',y,,,,,
snav_notes44,short_navigation_form,,notes,Notes:,,,,,,,[snav_contact44] = '1',y,,,,,
snav_contact45,short_navigation_form,<h4>Contact #45:</h4> Complete for every contact or attempted contact with participant.,radio,Contact with Participant,"0, No | 1, Yes",,,,,,,y,,,,,@DEFAULT = '0'
snav_date45,short_navigation_form,,text,Date of contact.,,,date_mdy,,,,[snav_contact45] = '1',y,,,,,
snav_staff_initials45,short_navigation_form,,text,Staff Initials.,,,alpha_only,,,,[snav_contact45] = '1',y,,,,,
snav_dcontact45,short_navigation_form,,text,Duration of contact:,,minutes,integer,,,,[snav_contact45] = '1',y,,,,,
snav_tcontact45,short_navigation_form,,radio,Type of Contact:,"1, Attempt (no contact) | 2, left Voicemail | 3, Text | 4, Spoke on phone | 5, Email | 6, Letter | 7, In person - field site | 8, In person - off site | 9, Other",,,,,,[snav_contact45] = '1',y,,,,,
snav_tcontact_other45,short_navigation_form,,text,"If Other, please specify:",,,,,,,[snav_tcontact45] = '9',y,,,,,
snav_content45,short_navigation_form,,checkbox,Content.<br>(check all that apply),"1, Appt. rescheduling | 2, Appt. reminder | 3, Provide crisis intervention | 4, Provide general HIV education | 5, Provide info about HIV meds | 6, Provide psychoeducation | 7, Relationship building | 8, Refer/ make appt. for HIV medical care | 9, Refer/ make appt. for non-HIV medical care | 10, Refer/ make appt. for social services | 11, Refer/ make appt. for SU treatment | 12, Refer/ make appt. for MH treatment | 13, Refer/ make appt. for educational or employment opportunities | 14, Collateral contact | 15, Accompany client to appt. | 16, Other",,,,,,[snav_contact45] = '1',y,,,,,
snav_content_other45,short_navigation_form,,text,"If Other, please specify:",,,,,,,[snav_content45(16)] =  '1',y,,,,,
snav_notes45,short_navigation_form,,notes,Notes:,,,,,,,[snav_contact45] = '1',y,,,,,
snav_contact46,short_navigation_form,<h4>Contact #46:</h4> Complete for every contact or attempted contact with participant.,radio,Contact with Participant,"0, No | 1, Yes",,,,,,,y,,,,,@DEFAULT = '0'
snav_date46,short_navigation_form,,text,Date of contact.,,,date_mdy,,,,[snav_contact46] = '1',y,,,,,
snav_staff_initials46,short_navigation_form,,text,Staff Initials.,,,alpha_only,,,,[snav_contact46] = '1',y,,,,,
snav_dcontact46,short_navigation_form,,text,Duration of contact:,,minutes,integer,,,,[snav_contact46] = '1',y,,,,,
snav_tcontact46,short_navigation_form,,radio,Type of Contact:,"1, Attempt (no contact) | 2, left Voicemail | 3, Text | 4, Spoke on phone | 5, Email | 6, Letter | 7, In person - field site | 8, In person - off site | 9, Other",,,,,,[snav_contact46] = '1',y,,,,,
snav_tcontact_other46,short_navigation_form,,text,"If Other, please specify:",,,,,,,[snav_tcontact46] = '9',y,,,,,
snav_content46,short_navigation_form,,checkbox,Content.<br>(check all that apply),"1, Appt. rescheduling | 2, Appt. reminder | 3, Provide crisis intervention | 4, Provide general HIV education | 5, Provide info about HIV meds | 6, Provide psychoeducation | 7, Relationship building | 8, Refer/ make appt. for HIV medical care | 9, Refer/ make appt. for non-HIV medical care | 10, Refer/ make appt. for social services | 11, Refer/ make appt. for SU treatment | 12, Refer/ make appt. for MH treatment | 13, Refer/ make appt. for educational or employment opportunities | 14, Collateral contact | 15, Accompany client to appt. | 16, Other",,,,,,[snav_contact46] = '1',y,,,,,
snav_content_other46,short_navigation_form,,text,"If Other, please specify:",,,,,,,[snav_content46(16)] =  '1',y,,,,,
snav_notes46,short_navigation_form,,notes,Notes:,,,,,,,[snav_contact46] = '1',y,,,,,
snav_contact47,short_navigation_form,<h4>Contact #47:</h4> Complete for every contact or attempted contact with participant.,radio,Contact with Participant,"0, No | 1, Yes",,,,,,,y,,,,,@DEFAULT = '0'
snav_date47,short_navigation_form,,text,Date of contact.,,,date_mdy,,,,[snav_contact47] = '1',y,,,,,
snav_staff_initials47,short_navigation_form,,text,Staff Initials.,,,alpha_only,,,,[snav_contact47] = '1',y,,,,,
snav_dcontact47,short_navigation_form,,text,Duration of contact:,,minutes,integer,,,,[snav_contact47] = '1',y,,,,,
snav_tcontact47,short_navigation_form,,radio,Type of Contact:,"1, Attempt (no contact) | 2, left Voicemail | 3, Text | 4, Spoke on phone | 5, Email | 6, Letter | 7, In person - field site | 8, In person - off site | 9, Other",,,,,,[snav_contact47] = '1',y,,,,,
snav_tcontact_other47,short_navigation_form,,text,"If Other, please specify:",,,,,,,[snav_tcontact47] = '9',y,,,,,
snav_content47,short_navigation_form,,checkbox,Content.<br>(check all that apply),"1, Appt. rescheduling | 2, Appt. reminder | 3, Provide crisis intervention | 4, Provide general HIV education | 5, Provide info about HIV meds | 6, Provide psychoeducation | 7, Relationship building | 8, Refer/ make appt. for HIV medical care | 9, Refer/ make appt. for non-HIV medical care | 10, Refer/ make appt. for social services | 11, Refer/ make appt. for SU treatment | 12, Refer/ make appt. for MH treatment | 13, Refer/ make appt. for educational or employment opportunities | 14, Collateral contact | 15, Accompany client to appt. | 16, Other",,,,,,[snav_contact47] = '1',y,,,,,
snav_content_other47,short_navigation_form,,text,"If Other, please specify:",,,,,,,[snav_content47(16)] =  '1',y,,,,,
snav_notes47,short_navigation_form,,notes,Notes:,,,,,,,[snav_contact47] = '1',y,,,,,
snav_contact48,short_navigation_form,<h4>Contact #48:</h4> Complete for every contact or attempted contact with participant.,radio,Contact with Participant,"0, No | 1, Yes",,,,,,,y,,,,,@DEFAULT = '0'
snav_date48,short_navigation_form,,text,Date of contact.,,,date_mdy,,,,[snav_contact48] = '1',y,,,,,
snav_staff_initials48,short_navigation_form,,text,Staff Initials.,,,alpha_only,,,,[snav_contact48] = '1',y,,,,,
snav_dcontact48,short_navigation_form,,text,Duration of contact:,,minutes,integer,,,,[snav_contact48] = '1',y,,,,,
snav_tcontact48,short_navigation_form,,radio,Type of Contact:,"1, Attempt (no contact) | 2, left Voicemail | 3, Text | 4, Spoke on phone | 5, Email | 6, Letter | 7, In person - field site | 8, In person - off site | 9, Other",,,,,,[snav_contact48] = '1',y,,,,,
snav_tcontact_other48,short_navigation_form,,text,"If Other, please specify:",,,,,,,[snav_tcontact48] = '9',y,,,,,
snav_content48,short_navigation_form,,checkbox,Content.<br>(check all that apply),"1, Appt. rescheduling | 2, Appt. reminder | 3, Provide crisis intervention | 4, Provide general HIV education | 5, Provide info about HIV meds | 6, Provide psychoeducation | 7, Relationship building | 8, Refer/ make appt. for HIV medical care | 9, Refer/ make appt. for non-HIV medical care | 10, Refer/ make appt. for social services | 11, Refer/ make appt. for SU treatment | 12, Refer/ make appt. for MH treatment | 13, Refer/ make appt. for educational or employment opportunities | 14, Collateral contact | 15, Accompany client to appt. | 16, Other",,,,,,[snav_contact48] = '1',y,,,,,
snav_content_other48,short_navigation_form,,text,"If Other, please specify:",,,,,,,[snav_content48(16)] =  '1',y,,,,,
snav_notes48,short_navigation_form,,notes,Notes:,,,,,,,[snav_contact48] = '1',y,,,,,
snav_contact49,short_navigation_form,<h4>Contact #49:</h4> Complete for every contact or attempted contact with participant.,radio,Contact with Participant,"0, No | 1, Yes",,,,,,,y,,,,,@DEFAULT = '0'
snav_date49,short_navigation_form,,text,Date of contact.,,,date_mdy,,,,[snav_contact49] = '1',y,,,,,
snav_staff_initials49,short_navigation_form,,text,Staff Initials.,,,alpha_only,,,,[snav_contact49] = '1',y,,,,,
snav_dcontact49,short_navigation_form,,text,Duration of contact:,,minutes,integer,,,,[snav_contact49] = '1',y,,,,,
snav_tcontact49,short_navigation_form,,radio,Type of Contact:,"1, Attempt (no contact) | 2, left Voicemail | 3, Text | 4, Spoke on phone | 5, Email | 6, Letter | 7, In person - field site | 8, In person - off site | 9, Other",,,,,,[snav_contact49] = '1',y,,,,,
snav_tcontact_other49,short_navigation_form,,text,"If Other, please specify:",,,,,,,[snav_tcontact49] = '9',y,,,,,
snav_content49,short_navigation_form,,checkbox,Content.<br>(check all that apply),"1, Appt. rescheduling | 2, Appt. reminder | 3, Provide crisis intervention | 4, Provide general HIV education | 5, Provide info about HIV meds | 6, Provide psychoeducation | 7, Relationship building | 8, Refer/ make appt. for HIV medical care | 9, Refer/ make appt. for non-HIV medical care | 10, Refer/ make appt. for social services | 11, Refer/ make appt. for SU treatment | 12, Refer/ make appt. for MH treatment | 13, Refer/ make appt. for educational or employment opportunities | 14, Collateral contact | 15, Accompany client to appt. | 16, Other",,,,,,[snav_contact49] = '1',y,,,,,
snav_content_other49,short_navigation_form,,text,"If Other, please specify:",,,,,,,[snav_content49(16)] =  '1',y,,,,,
snav_notes49,short_navigation_form,,notes,Notes:,,,,,,,[snav_contact49] = '1',y,,,,,
snav_contact50,short_navigation_form,<h4>Contact #50:</h4> Complete for every contact or attempted contact with participant.,radio,Contact with Participant,"0, No | 1, Yes",,,,,,,y,,,,,@DEFAULT = '0'
snav_date50,short_navigation_form,,text,Date of contact.,,,date_mdy,,,,[snav_contact50] = '1',y,,,,,
snav_staff_initials50,short_navigation_form,,text,Staff Initials.,,,alpha_only,,,,[snav_contact50] = '1',y,,,,,
snav_dcontact50,short_navigation_form,,text,Duration of contact:,,minutes,integer,,,,[snav_contact50] = '1',y,,,,,
snav_tcontact50,short_navigation_form,,radio,Type of Contact:,"1, Attempt (no contact) | 2, left Voicemail | 3, Text | 4, Spoke on phone | 5, Email | 6, Letter | 7, In person - field site | 8, In person - off site | 9, Other",,,,,,[snav_contact50] = '1',y,,,,,
snav_tcontact_other50,short_navigation_form,,text,"If Other, please specify:",,,,,,,[snav_tcontact50] = '9',y,,,,,
snav_content50,short_navigation_form,,checkbox,Content.<br>(check all that apply),"1, Appt. rescheduling | 2, Appt. reminder | 3, Provide crisis intervention | 4, Provide general HIV education | 5, Provide info about HIV meds | 6, Provide psychoeducation | 7, Relationship building | 8, Refer/ make appt. for HIV medical care | 9, Refer/ make appt. for non-HIV medical care | 10, Refer/ make appt. for social services | 11, Refer/ make appt. for SU treatment | 12, Refer/ make appt. for MH treatment | 13, Refer/ make appt. for educational or employment opportunities | 14, Collateral contact | 15, Accompany client to appt. | 16, Other",,,,,,[snav_contact50] = '1',y,,,,,
snav_content_other50,short_navigation_form,,text,"If Other, please specify:",,,,,,,[snav_content50(16)] =  '1',y,,,,,
snav_notes50,short_navigation_form,,notes,Notes:,,,,,,,[snav_contact50] = '1',y,,,,,
lnav_completed,long_navigation_form,,calc,Total number of forms filled out:,[lnav_contact1] + [lnav_contact2] + [lnav_contact3] + [lnav_contact4] + [lnav_contact5] + [lnav_contact6] + [lnav_contact7] + [lnav_contact8] + [lnav_contact9] + [lnav_contact10] + [lnav_contact11] + [lnav_contact12] + [lnav_contact13] + [lnav_contact14] + [lnav_contact15] + [lnav_contact16] + [lnav_contact17] + [lnav_contact18] + [lnav_contact19] + [lnav_contact20] + [lnav_contact21] + [lnav_contact22] + [lnav_contact23] + [lnav_contact24] + [lnav_contact25] + [lnav_contact26] + [lnav_contact27] + [lnav_contact28] + [lnav_contact29] + [lnav_contact30] + [lnav_contact31] + [lnav_contact32] + [lnav_contact33] + [lnav_contact34] + [lnav_contact35] + [lnav_contact36] + [lnav_contact37] + [lnav_contact38] + [lnav_contact39] + [lnav_contact40] + [lnav_contact41] + [lnav_contact42] + [lnav_contact43] + [lnav_contact44] + [lnav_contact45] + [lnav_contact46] + [lnav_contact47] + [lnav_contact48] + [lnav_contact49] + [lnav_contact50],,,,,,,y,,,,,
lnav_cont_num,long_navigation_form,,descriptive,Cell Phone #: [screen_2a_arm_1][loc_q18],,,,,,,,,,,,,
lnav_contact1,long_navigation_form,<h4>Contact #1:</h4> Complete for every contact or attempted contact with participant.,radio,Contact with Participant,"0, No | 1, Yes",,,,,,,y,,,,,@DEFAULT = '0'
lnav_date1,long_navigation_form,,text,Date of contact.,,,date_mdy,,,,[lnav_contact1] = '1',y,,,,,
lnav_staff_initials1,long_navigation_form,,text,Staff Initials.,,,alpha_only,,,,[lnav_contact1] = '1',y,,,,,
lnav_dcontact1,long_navigation_form,,text,Duration of contact:,,minutes,integer,,,,[lnav_contact1] = '1',y,,,,,
lnav_tcontact1,long_navigation_form,,radio,Type of Contact:,"1, Attempt (no contact) | 2, left Voicemail | 3, Text | 4, Spoke on phone | 5, Email | 6, Letter | 7, In person - field site | 8, In person - off site | 9, Other",,,,,,[lnav_contact1] = '1',y,,,,,
lnav_tcontact_other1,long_navigation_form,,text,"If Other, please specify:",,,,,,,[lnav_tcontact1] = '9',y,,,,,
lnav_content1,long_navigation_form,,checkbox,Content.<br>(check all that apply),"1, Appt. rescheduling | 2, Appt. reminder | 3, Provide crisis intervention | 4, Provide general HIV education | 5, Provide info about HIV meds | 6, Provide psychoeducation | 7, Relationship building | 8, Refer/ make appt. for HIV medical care | 9, Refer/ make appt. for non-HIV medical care | 10, Refer/ make appt. for social services | 11, Refer/ make appt. for SU treatment | 12, Refer/ make appt. for MH treatment | 13, Refer/ make appt. for educational or employment opportunities | 14, Collateral contact | 15, Accompany client to appt. | 16, Other",,,,,,[lnav_contact1] = '1',y,,,,,
lnav_content_other1,long_navigation_form,,text,"If Other, please specify:",,,,,,,[lnav_content1(16)] =  '1',y,,,,,
lnav_notes1,long_navigation_form,,notes,Notes:,,,,,,,[lnav_contact1] = '1',y,,,,,
lnav_contact2,long_navigation_form,<h4>Contact #2:</h4> Complete for every contact or attempted contact with participant.,radio,Contact with Participant,"0, No | 1, Yes",,,,,,,y,,,,,@DEFAULT = '0'
lnav_date2,long_navigation_form,,text,Date of contact.,,,date_mdy,,,,[lnav_contact2] = '1',y,,,,,
lnav_staff_initials2,long_navigation_form,,text,Staff Initials.,,,alpha_only,,,,[lnav_contact2] = '1',y,,,,,
lnav_dcontact2,long_navigation_form,,text,Duration of contact:,,minutes,integer,,,,[lnav_contact2] = '1',y,,,,,
lnav_tcontact2,long_navigation_form,,radio,Type of Contact:,"1, Attempt (no contact) | 2, left Voicemail | 3, Text | 4, Spoke on phone | 5, Email | 6, Letter | 7, In person - field site | 8, In person - off site | 9, Other",,,,,,[lnav_contact2] = '1',y,,,,,
lnav_tcontact_other2,long_navigation_form,,text,"If Other, please specify:",,,,,,,[lnav_tcontact2] = '9',y,,,,,
lnav_content2,long_navigation_form,,checkbox,Content.<br>(check all that apply),"1, Appt. rescheduling | 2, Appt. reminder | 3, Provide crisis intervention | 4, Provide general HIV education | 5, Provide info about HIV meds | 6, Provide psychoeducation | 7, Relationship building | 8, Refer/ make appt. for HIV medical care | 9, Refer/ make appt. for non-HIV medical care | 10, Refer/ make appt. for social services | 11, Refer/ make appt. for SU treatment | 12, Refer/ make appt. for MH treatment | 13, Refer/ make appt. for educational or employment opportunities | 14, Collateral contact | 15, Accompany client to appt. | 16, Other",,,,,,[lnav_contact2] = '1',y,,,,,
